0,1.0
1,-0.8766
2,0.8842137800000001
3,-0.2172339331826667
4,0.29951026145698145
5,0.10556583032482872
6,0.166225183568595
7,0.14996327752613045
8,0.15377791413604158
9,0.1529825200180239
10,0.1531317836782111
11,0.15310631929778315
12,0.15311030150247573
13,0.1531097266559122
14,0.15310980370998797
15,0.1531097940700094
16,0.1531097952006584
17,0.15310979507584804
18,0.15310979508886022
19,0.15310979508757502
20,0.15310979508769562
21,0.15310979508768485
22,0.15310979508768577
23,0.15310979508768569
24,0.15310979508768569
25,0.15310979508768569
26,0.15310979508768569
27,0.15310979508768569
28,0.15310979508768569
29,0.15310979508768569
30,0.15310979508768569
31,0.15310979508768569
32,0.15310979508768569
33,0.15310979508768569
34,0.15310979508768569
35,0.15310979508768569
36,0.15310979508768569
37,0.15310979508768569
38,0.15310979508768569
39,0.15310979508768569
40,0.15310979508768569
41,0.15310979508768569
42,0.15310979508768569
43,0.15310979508768569
44,0.15310979508768569
45,0.15310979508768569
46,0.15310979508768569
47,0.15310979508768569
48,0.15310979508768569
49,0.15310979508768569
50,0.15310979508768569
51,0.15310979508768569
52,0.15310979508768569
53,0.15310979508768569
54,0.15310979508768569
55,0.15310979508768569
56,0.15310979508768569
57,0.15310979508768569
58,0.15310979508768569
59,0.15310979508768569
60,0.15310979508768569
61,0.15310979508768569
62,0.15310979508768569
63,0.15310979508768569
64,0.15310979508768569
65,0.15310979508768569
66,0.15310979508768569
67,0.15310979508768569
68,0.15310979508768569
69,0.15310979508768569
70,0.15310979508768569
71,0.15310979508768569
72,0.15310979508768569
73,0.15310979508768569
74,0.15310979508768569
75,0.15310979508768569
76,0.15310979508768569
77,0.15310979508768569
78,0.15310979508768569
79,0.15310979508768569
80,0.15310979508768569
81,0.15310979508768569
82,0.15310979508768569
83,0.15310979508768569
84,0.15310979508768569
85,0.15310979508768569
86,0.15310979508768569
87,0.15310979508768569
88,0.15310979508768569
89,0.15310979508768569
90,0.15310979508768569
91,0.15310979508768569
92,0.15310979508768569
93,0.15310979508768569
94,0.15310979508768569
95,0.15310979508768569
96,0.15310979508768569
97,0.15310979508768569
98,0.15310979508768569
99,0.15310979508768569
